,name,DiaChua,VungVoKhuan,GiayKhangSinh
0,879_IMG_20180911_195128.jpg,0.3425462036256464,0.20563998976625278,0.0041453977323175125
1,873_IMG_20180911_194441.jpg,0.443807956266078,0.6473553886338114,0.11104036403341608
2,870_IMG_20180911_194225.jpg,0.5910594430836429,0.5174542521143244,0.10269634129875552
3,880_IMG_20180911_195205.jpg,0.34182097857697336,0.4131901289125886,0.034984482181835044
4,868_IMG_20180911_194036.jpg,0.24847541961396197,0.7883076833207172,0.05825915571321548
5,nadia_box5_75c28c60-77e5-4236-9a1a-828f506caf17.jpg,0.7120714249625674,0.2052074541690292,0.046006006974107685
6,877_IMG_20180911_194847.jpg,0.3493397311076346,0.4473344534519897,0.020887341400414518
7,hadeel_box6_3620256a-d309-44ad-9dd7-f649ecf9a82b.jpg,0.13376125418760468,0.34727590615130094,0.00972455568757039
8,882_IMG_20180911_195412.jpg,0.4990809407317444,0.6545291360834362,0.08551241833973205
